URL,Company,Headquarters,Sector,Subsector,Founded,Total Funding,Investors
https://forgeglobal.com/what-3-words_stock/,Invest and Sell What3Words Stock - Forge,"London, United Kingdom",Consumer & Lifestyle,Consumer & Lifestyle Enterprise Software,2013,,"Intel Capital, Saic Capital, Happiness Capital, Brand Capital International, Ingka Investments, Sony Innovation Fund, Plug & Play Tech Center, Pario Ventures, Mercedes-Benz Group, Parkway Venture Capital, Venturesouq, Wildcat Venture Partners, Alumni Ventures, Goldbell Investments, Ki Capital"
https://forgeglobal.com/whatfix_stock/,Invest and Sell Whatfix Stock - Forge,"Bengaluru, India",Enterprise Software,Productivity,2010,,"Sequoia Capital, Peak Xv Partners, Cisco Investments, Helion Venture Partners, Block, Softbank Investment Advisers, Dragoneer Investment Group, Stellaris Venture Partners, F-Prime Capital, Warburg Pincus, Powerhouse Ventures, Hanwha, GSF India, Eight Roads"
https://forgeglobal.com/whatnot_stock/,Invest and Sell Whatnot Stock - Forge,"San Francisco, CA, United States",Consumer & Lifestyle,E-commerce,2019,,"Dst Global, Andreessen Horowitz, Xrm Media, Scribble Ventures, Animal Capital, Y Combinator, Redpoint Ventures, Capitalg, Toy Ventures, Twenty Two Ventures, Wonder Ventures, Milkbox Partners"
https://forgeglobal.com/wheel_stock/,Invest and Sell Wheel Stock - Forge,"Austin, TX, United States",Healthcare,Digital Health,2018,,"Coatue Management, Slow Ventures, Tusk Venture Partners, Salesforce Ventures, Hscm Ventures, Hudson Structured Capital Management, Silverton Partners, Axa Venture Partners, Future Shape, Crv, J.P. Morgan, Lightspeed Venture Partners, Tiger Global Management"
https://forgeglobal.com/wheels-up_stock/,Access Wheels Up Stock and Financial Details - Forge,"New York, NY, United States",Transportation,Other Transportation,2013,,"Rashaun Williams, T. Rowe Price, Franklin Templeton Investments, Fidelity Management & Research Company"
https://forgeglobal.com/wheels_stock/,Invest and Sell Wheels Stock - Forge,"Los Angeles, CA, United States",Transportation,Ridesharing,2018,,"Alumni Ventures, Tdk Ventures, Dbl Partners"
https://forgeglobal.com/when-i-work_stock/,Invest and Sell When I Work Stock - Forge,"Minneapolis, MN, United States",Enterprise Software,Human Resources,2010,,"Headline, Drive Capital, Bain Capital, Blue Owl Capital, Bootstrappers, Arthur Ventures, High Alpha"
https://forgeglobal.com/whistle-sports_stock/,Invest and Sell Whistle Sports Stock - Forge,"New York, NY, United States",Consumer & Lifestyle,Entertainment,2009,,NA
https://forgeglobal.com/whoop_stock/,Invest and Sell Whoop Stock - Forge,"Boston, MA, United States",Consumer & Lifestyle,Fitness,2012,,"Resolute Ventures, Foundry Group, Founder Collective, Suro Capital Bdc, Susa Ventures, Softbank Investment Advisers, Atlas Venture, Silicon Valley Bank, Sax Capital, Liontree"
https://forgeglobal.com/whop_stock/,Invest and Sell Whop Stock - Forge,"New York, NY, United States",Consumer & Lifestyle,E-commerce,2021,,"Soma Capital, Insight Partners, Mantis Vc, NYU Summer Launchpad, Zinal Growth, A* Capital, Pareto Holdings, Signalfire, Browder Capital"
https://forgeglobal.com/whylabs-ai_stock/,Invest and Sell WhyLabs AI Stock - Forge,"Seattle, WA, United States",Enterprise Software,Data Management /​ Storage,2019,,"Bezos Expeditions, Madrona Venture Group, Ai2 Incubator, Ascend Venture Capital, Ai Fund, Defy Partners Management"
https://forgeglobal.com/wickr_stock/,Access Wickr Stock and Financial Details - Forge,"New York, NY, United States",Enterprise Software,Cybersecurity,2012,,NA
https://forgeglobal.com/wideorbit_stock/,Access WideOrbit Stock and Financial Details - Forge,"San Francisco, CA, United States",Enterprise Software,Sales & Marketing /​ Adtech,1999,,"Mayfield Fund, Hearst Ventures, Greycroft Partners, Khosla Ventures"
https://forgeglobal.com/wigl_stock/,Invest and Sell WiGL Stock - Forge,"Hampton, VA, United States",Technology Hardware,Other Technology Hardware,2020,,Innova Capital Partners
https://forgeglobal.com/wikia_stock/,Invest and Sell Fandom Stock - Forge,"San Francisco, CA, United States",Consumer & Lifestyle,Entertainment,2004,,NA
https://forgeglobal.com/wildfire_stock/,Invest and Sell Wildfire Stock - Forge,"Solana Beach, CA, United States",Consumer & Lifestyle,E-commerce Software,2017,,NA
https://forgeglobal.com/wildlife-studios_stock/,Invest and Sell Wildlife Studios Stock - Forge,"Itaim Bibi, Brazil",Consumer & Lifestyle,Gaming,2011,NA,"Human Capital, Bessemer Venture Partners, Next Play Ventures, Benchmark Capital, Northstar.Vc, Base Partners, Ascolta Ventures"
https://forgeglobal.com/wildtype_stock/,Invest and Sell WildType Stock - Forge,"San Francisco, CA, United States",Foodtech,Animal-Free Protein,2017,,NA
https://forgeglobal.com/wiliot_stock/,Invest and Sell Wiliot Stock - Forge,"Caesarea, Israel",Technology Hardware,Computing Hardware,2017,,"Verizon Ventures, Norwest Venture Partners, Amazon, Ntt Docomo Ventures, Softbank Vision Fund 2, Qualcomm Ventures, 83north, Vintage Investment Partners, Pepsico"
https://forgeglobal.com/willie-s-reserve_stock/,Invest and Sell Willie's Reserve Stock - Forge,"Lafayette, CO, United States",Consumer & Lifestyle,E-commerce,2015,,"Manifestseven, Tuatara Capital, 51st Parallel Life Sciences, Hypur Ventures"
https://forgeglobal.com/willow_stock/,Invest and Sell Willow Stock - Forge,"Mountain View, CA, United States",Consumer & Lifestyle,Consumer Electronics,2014,,NA
https://forgeglobal.com/winc_stock/,Invest and Sell Winc Stock - Forge,"Los Angeles, CA, United States",Foodtech,Food Products & Services,2011,,NA
https://forgeglobal.com/wind-talker-innovations_stock/,Invest and Sell Wind Talker Innovations Stock - Forge,"Lakeland, FL, United States",Enterprise Software,Cybersecurity,2016,,NA
https://forgeglobal.com/wisdomai_stock/,Invest and Sell WisdomAI Stock - Forge,"San Mateo, CA, United States",Enterprise Software,Communication & Collaboration Software,2023,,NA
https://forgeglobal.com/wish_stock/,Access Wish Stock and Financial Details - Forge,"San Francisco, CA, United States",Consumer & Lifestyle,E-commerce,2010,,"Andreessen Horowitz, Index Ventures, Benchmark Capital, Correlation Ventures, Battery Ventures, Bain Capital, Citi Ventures"
https://forgeglobal.com/wispr-flow_stock/,Invest and Sell Wispr Flow Stock - Forge,"San Francisco, CA, United States",Technology Hardware,Communications Equipment,2021,,NA
https://forgeglobal.com/wisq_stock/,Invest and Sell Wisq Stock - Forge,"Redwood City, CA, United States",Enterprise Software,Productivity,2021,,"True Ventures, Norwest Venture Partners, Shasta Ventures"
https://forgeglobal.com/withclutch_stock/,Invest and Sell Clutch Stock - Forge,"Half Moon Bay, CA, United States",Fintech,Payments,2020,,"Andreessen Horowitz, Trustage Ventures, Curql, Floating Point, Firebolt Ventures"
https://forgeglobal.com/within_stock/,Invest and Sell Within Stock - Forge,"Los Angeles, CA, United States",Industrial,Augmented /​ Virtual Reality,2014,,NA
https://forgeglobal.com/witricity_stock/,Invest and Sell WiTricity Stock - Forge,"Watertown, MA, United States",Transportation,Electric Vehicles,2007,,"Mitsubishi Corporation Mitsubishi Corporation, Future Shape, Stage 1 Ventures, Air Waves Wireless Electricity"
https://forgeglobal.com/wiz_stock/,Access Wiz Stock and Financial Details - Forge,"New York, NY, United States",Enterprise Software,Cybersecurity,2020,,"Aglaé Ventures, Andreessen Horowitz, Cyberstarts, G Squared, Insight Partners, Greylock, Cerca Partners, Edgewood Ventures, Blackstone, Index Ventures, Salesforce Ventures, Sequoia Capital, Thrive Capital, Wellington Management, Toba Capital, Advent International, Greenoaks Capital Partners, Lightspeed Venture Partners"
https://forgeglobal.com/wizehire_stock/,Invest and Sell WizeHire Stock - Forge,"Houston, TX, United States",Enterprise Software,Human Resources,2014,,"Amplo, Tiger Global Managament, Mercury Fund, Urban Capital Network"
https://forgeglobal.com/wizeline_stock/,Invest and Sell Wizeline Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Data Intelligence,2014,,NA
https://forgeglobal.com/wolt_stock/,Invest and Sell Wolt Stock - Forge,"Helsinki, Finland",Transportation,Delivery Services,2014,,"Coatue, Iconiq Capital, Tiger Global Management, Eqt Ventures"
https://forgeglobal.com/wonder-workshop_stock/,Invest and Sell Wonder Workshop Stock - Forge,"Millbrae, CA, United States",Education,Other Education,2012,,NA
https://forgeglobal.com/wonder_stock/,Invest and Sell Wonder Stock - Forge,"New York, NY, United States",Foodtech,Food Products & Services,2018,NA,NA
https://forgeglobal.com/wondery_stock/,Access Wondery Stock and Financial Details - Forge,"Los Angeles, CA, United States",Consumer & Lifestyle,Entertainment,2016,,NA
https://forgeglobal.com/wonolo_stock/,Invest and Sell Wonolo Stock - Forge,"Beaverton, OR, United States",Consumer & Lifestyle,Other Consumer & Lifestyle,2014,,NA
https://forgeglobal.com/workato_stock/,Invest and Sell Workato Stock - Forge,"Mountain View, CA, United States",Enterprise Software,Productivity,2013,,"Storm Ventures, Altimeter Capital, Salesforce Ventures, Industry Ventures, Workday Ventures, Tiger Global Management"
https://forgeglobal.com/workboard_stock/,Invest and Sell WorkBoard Stock - Forge,"Redwood City, CA, United States",Enterprise Software,Business Operations,2014,,"Andreessen Horowitz, Softbank Vision Fund, Ggv Capital"
https://forgeglobal.com/workfront_stock/,Access Workfront Stock and Financial Details - Forge,"Lehi, UT, United States",Enterprise Software,Business Operations,2001,,NA
https://forgeglobal.com/workfusion_stock/,Access WorkFusion Stock and Financial Details - Forge,"New York, NY, United States",Enterprise Software,Productivity,2010,,"Hawk Equity, Undisclosed, Georgian, Mohr Davidow Ventures, Ngp Capital"
https://forgeglobal.com/workhuman_stock/,Invest and Sell Workhuman Stock - Forge,"Framingham, MA, United States",Enterprise Software,Human Resources,1999,,"Lead Edge Capital, Benchmark, Atlas Venture, Accomplice"
https://forgeglobal.com/workit-health_stock/,Invest and Sell Workit Health Stock - Forge,"Ann Arbor, MI, United States",Healthcare,Healthcare Providers & Services,2014,,"Rre Ventures, Lux Capital, Montage Ventures, Blue Venture Fund, Wakestream Ventures, Firstmark Capital"
https://forgeglobal.com/workos_stock/,Invest and Sell WorkOS Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Cloud /​ Networking Infrastructure,2019,,NA
https://forgeglobal.com/workspan_stock/,Invest and Sell WorkSpan Stock - Forge,"San Bernardino, CA, United States",Enterprise Software,Other Enterprise Software,2022,,"Insight Partners, M12 - Microsoft'S Venture Fund, Mayfield Fund"
https://forgeglobal.com/workstream_stock/,Invest and Sell Workstream Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Human Resources,2017,,"Soma Capital, Crv, Ggv Capital"
https://forgeglobal.com/world-labs_stock/,Invest and Sell World Labs Stock - Forge,"London, United Kingdom",Enterprise Software,Data Intelligence,2024,,NA
https://forgeglobal.com/world-liberty-financial_stock/,Invest and Sell World Liberty Financial Stock - Forge,"Wilmington, DE, United States",Fintech,Fintech Software,2024,,NA
https://forgeglobal.com/world-view_stock/,Access World View Stock and Financial Details - Forge,"Tucson, AZ, United States",Industrial,Aerospace & Defense,2012,,"Accel, Breakthrough Victoria, Canaan Partners"
https://forgeglobal.com/worldcoin_stock/,Invest and Sell WorldCoin Stock - Forge,"San Francisco, CA, United States",Fintech,Blockchain,2019,NA,NA
https://forgeglobal.com/worldremit_stock/,Invest and Sell Zepz Stock - Forge,"London, United Kingdom",Fintech,Other Fintech,2010,,NA
https://forgeglobal.com/wrapbook_stock/,Invest and Sell Wrapbook Stock - Forge,"New York, NY, United States",Consumer & Lifestyle,Consumer & Lifestyle Enterprise Software,2018,,NA
https://forgeglobal.com/wright_stock/,Invest and Sell Wright Stock - Forge,"Malta, NY, United States",Transportation,Electric Vehicles,2016,,"Third Sphere, Evergreen Climate Innovations, Bossanova Investimentos, Toro Ventures, Y Combinator, Proton Enterprises, Massachusetts Clean Energy Center, Lionheart Ventures, One World, Incite Ventures, Endure Capital, U.S. Department Of Energy, Massventures"
https://forgeglobal.com/writer_stock/,Invest and Sell Writer Stock - Forge,"Callicoon, NY, United States",Enterprise Software,Data Intelligence,2020,,"Lemonade Capital, ISV Startup Springboard, Earl Grey Capital, Vibe Capital, Acrew Capital, Gtmfund, Reform Ventures"
https://forgeglobal.com/wso2_stock/,Access WSO2 Stock and Financial Details - Forge,"Santa Clara, CA, United States",Enterprise Software,Software Development,2005,,"Intel Capital, Toba Capital, Cisco Investments"
https://forgeglobal.com/wugen_stock/,Invest and Sell Wugen Stock - Forge,"Saint Louis, MO, United States",Healthcare,Biotech & Pharma,2018,,"Alpha Wave Global, Aisling Capital, BioGenerator Ventures, Tybourne Capital Management, Rivervest Venture Partners, Lyzz Capital, Sands Capital, Alexandria Venture Investments, Abingworth, Fidelity Management & Research, Lightchain Capital"
https://forgeglobal.com/wyze_stock/,Invest and Sell Wyze Stock - Forge,"Kirkland, WA, United States",Consumer & Lifestyle,Consumer Electronics,2017,,"Norwest Venture Partners, Amino Capital, Marcy Venture Partners, Eastern Bell Venture Capital, Iseed Ventures, Kingfisher Investment Advisors"
https://forgeglobal.com/x-bow_stock/,Invest and Sell X-Bow Stock - Forge,"Albuquerque, NM, United States",Industrial,Aerospace & Defense,2016,,"Ae Industrial Partners, Top Corner Capital, Capital Factory, Ingenuity Venture Fund, United States Department Of Defense"
https://forgeglobal.com/x-dof_stock/,Invest and Sell x DOF Stock - Forge,"Berkeley, CA, United States",Technology Hardware,Other Technology Hardware,2024,,NA
https://forgeglobal.com/x-energy_stock/,Access X-energy Stock and Financial Details - Forge,"Rockville, MD, United States",Energy,Clean Energy,2009,,"University Of Michigan, Acme Capital, Riot Ventures, Vincere Capital, Menlo Ventures, C5 Capital, Segra Capital Management, Ontario Power Generation, Rocketship.Vc, Ares Management, U.S. Department Of Energy, Arpa-E, Amazon, Champion Hill Ventures, The Climate Pledge, Alumni Ventures, 645 Ventures, Fivenine Ventures, Ibx Ventures, Gula Tech Adventures, Towerview Ventures"
https://forgeglobal.com/xad_stock/,Access GroundTruth Stock and Financial Details - Forge,"New York, NY, United States",Enterprise Software,Sales & Marketing /​ Adtech,2003,,"Sharespost, Palisades Ventures, Softbank Capital, Sorrento Ventures, Institutional Venture Partners, M12, Emergence Capital Partners"
https://forgeglobal.com/xage_stock/,Invest and Sell Xage Stock - Forge,"Palo Alto, CA, United States",Enterprise Software,Cybersecurity,2016,,"Scf Partners, Saints Capital, March Capital, Bossanova Investimentos, Momenta Ventures, Piva Capital, Valor Equity Partners, Chevron Technology Ventures, Nexstar Partners, Overture Vc, Interdigital, Aramco Ventures, U.S. Department Of Energy, City Light Capital, Ourcrowd, The Hive"
https://forgeglobal.com/xai_stock/,Access xAI Stock and Financial Details - Forge,"Burlingame, CA, United States",Enterprise Software,Data Intelligence,2023,,"Kingdom Holding Company, Vy Capital, Microventures, Hermitage Capital, Redstone Vc, Tribe Capital, Beyond Alpha Ventures, K5 Global, Moonshots Capital, Lightspeed Venture Partners, Andreessen Horowitz, Bossa Invest, Ipo Club, Brilliant Phoenix Capital Management, Protagonist, Page One Ventures, Redefine Ventures, Craft Ventures, Petra Equity Partners, Flat Capital, Litquidity Capital, Oman Investment Authority, Ventioneers, Epic Ventures, Metaplanet Holdings, Hof Capital, Glade Brook Capital Partners, Factorial Funds, Duke Capital Partners, Camford Capital, Fidelity International Strategic Ventures, Andra Capital, Ironarc Ventures, Maven Ventures, Sequoia Capital, Future Ventures, 369 Growth Partners, Mana Ventures, Ark Investment Management, Valor Equity Partners"
https://forgeglobal.com/xaira-therapeutics_stock/,Invest and Sell Xaira Therapeutics Stock - Forge,"San Francisco, CA, United States",Healthcare,Biotech & Pharma,2024,,"Lux Capital, Sequoia Capital, New Enterprise Associates, Arch Venture Partners, R-Squared Ventures, Parker Institute For Cancer Immunotherapy, Two Sigma Ventures, Wrf Capital, Lightspeed Venture Partners, Menlo Ventures, Byers Capital, Sv Angel"
